	[psi_1, psi2]	prefrence distribution	sampled prefrence
9212	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9213	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9214	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9215	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9216	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9217	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9218	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9219	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9220	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9221	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9222	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9223	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9224	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9225	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9226	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9227	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9228	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9229	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9230	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9231	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9232	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9233	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9234	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9235	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9236	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9237	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9238	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9239	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9240	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9241	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9242	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9243	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9244	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9245	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9246	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9247	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9248	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9249	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9250	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9251	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9252	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9253	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9254	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9255	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9256	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9257	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9258	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9259	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9260	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9261	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9262	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9263	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9264	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9265	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9266	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9267	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9268	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9269	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9270	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9271	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9272	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9273	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9274	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9275	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9276	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9277	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9278	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9279	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9280	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9281	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9282	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9283	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9284	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9285	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9286	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9287	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9288	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9289	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9290	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9291	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9292	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9293	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9294	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9295	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9296	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9297	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9298	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9299	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 0.0, 0.0, 1.0, 1.0]]	[1.0, 7.095474162284704e-23]	[1 0]
9300	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9301	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9302	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9303	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9304	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9305	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9306	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9307	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9308	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9309	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9310	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9311	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9312	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9313	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9314	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9315	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9316	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9317	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9318	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9319	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9320	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9321	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9322	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9323	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9324	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9325	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9326	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9327	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9328	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9329	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9330	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9331	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9332	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9333	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9334	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9335	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9336	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9337	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9338	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9339	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9340	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9341	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9342	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9343	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9344	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9345	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9346	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9347	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9348	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9349	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9350	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9351	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9352	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9353	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9354	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9355	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9356	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9357	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9358	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9359	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9360	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9361	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9362	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9363	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9364	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9365	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
9366	[[2.0, 0.0, 1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 2.0]]	[5.242885663363464e-22, 1.0]	[0 1]
